30	30
78.921547	48.207531	3.514686	89.187027	48.017494	69.772583	-6.771295	-22.737976	-42.468735	47.226463	-9.577572	5.236225	42.458790	76.917198	99.399712	16.088263	74.523033	90.093956	-31.739708	1375.855225	-50.030827	35.951054	-18.150692	-60.290829	18.991373	32.116829	25.038740	-89.736084	66.857475	-74.831841	
93.642975	-36.110783	9.245387	-22.946293	-58.818172	-74.707832	90.770401	52.825901	12.758632	20.111071	-89.410370	-46.242455	87.266312	-85.571617	-35.548843	-9.809326	-21.549484	41.480911	6.307603	62.959587	-1434.171997	-1.306661	44.060390	32.857887	14.810499	-87.492340	-87.910194	34.065559	85.683716	-86.901024	
63.653584	-83.944382	32.598423	72.479546	42.943428	-45.187462	62.118404	40.664402	-81.723045	-11.373141	38.449581	-28.558657	-50.988781	95.394501	42.454807	-17.032499	19.233015	-40.361992	-11.638450	-3.455913	44.449467	1393.956665	73.359886	77.627594	-14.484291	-77.285988	-66.874634	9.130819	-61.883141	-79.606720	
36.403900	23.340679	72.950996	-53.774391	64.172043	-97.422806	-13.359725	74.482323	11.800874	-49.405025	62.953075	9.920099	50.856243	-85.506935	-25.896727	-10.371208	42.690754	-56.010422	17.039951	-83.388222	-32.447468	-79.023529	-1422.431641	1.052710	-15.632356	91.986397	57.523289	17.462061	85.207596	93.349594	
23.116592	-17.743361	-67.779327	69.489113	23.332880	-35.979805	-58.296627	-53.028969	6.582242	-66.684616	92.874077	19.476206	-52.985058	-15.701926	99.193840	33.421139	40.110218	-64.220146	10.532621	23.994362	-19.992743	85.850296	62.876690	-1232.009277	-9.721706	48.722801	54.294563	17.131527	-49.705536	5.170352	
-68.994400	34.098751	-91.884842	68.078888	-99.081223	22.151550	96.002594	13.971478	-83.606850	-40.329544	-96.895081	-77.873482	-86.117905	-7.756871	-81.125290	29.727184	38.036404	12.531888	-19.625898	52.023132	-11.384448	14.867096	19.891684	28.017462	-1440.004517	34.517723	-25.780846	87.333603	4.196460	90.101944	
84.584290	-58.792023	54.771927	-74.011627	10.306627	-39.618397	-12.152808	-13.601853	15.168471	33.568756	53.210415	-47.613293	-57.407074	60.877117	-78.002380	45.417206	-24.785137	21.272144	-28.425522	45.041950	-17.735891	25.047125	59.882877	-18.277769	-48.839535	1171.292603	53.070068	-5.304734	-12.804971	67.700638	
47.056900	41.737949	-82.419785	78.115273	-44.864403	64.899696	-18.957203	-89.995560	-99.002304	-74.197617	86.576347	34.265850	54.288338	-62.850800	-70.878677	35.995796	88.014458	-61.777912	35.764912	16.445606	-44.199905	91.857483	0.213481	-61.742474	-58.219799	32.042076	1560.460815	35.432781	-28.836512	9.810735	
25.904875	-37.759190	-19.678589	45.014977	81.766365	25.767328	-92.922112	-25.028542	-27.277264	-32.563477	-90.079987	-20.084349	-69.506920	18.042509	-26.350836	-89.539742	-88.875519	19.661217	86.580238	-65.607185	0.791511	-97.136070	22.999741	-85.308327	5.373337	26.197372	-22.221661	1336.930664	37.470428	43.421036	
58.080067	-32.694099	-88.324928	26.197803	-75.418587	35.952621	37.497349	-26.129961	3.827041	-79.661880	12.134443	-0.243183	-25.917881	-95.446373	-84.609116	85.988464	-12.855340	-86.697998	-90.105247	-26.610004	52.569153	-51.352642	52.080528	-42.116959	-64.301384	-32.534809	-57.510090	47.610470	1491.430664	99.962273	
4.806470	8.715044	32.514542	85.393158	-77.100861	81.429848	46.192436	-37.661213	-91.097313	-6.426835	-62.326759	-79.709572	-99.951172	5.125424	-74.435989	-65.439148	0.779584	92.326561	37.316628	-46.817028	-17.517576	-68.426773	85.069061	-41.037262	-23.662136	-73.350853	-50.040028	-25.119148	-63.841122	1493.629517	
-5.540965	-63.885056	65.131096	70.148796	-78.496681	20.497486	52.438831	-7.247354	-76.972809	85.309662	-54.333107	-31.037251	-59.116581	-0.135871	56.514065	-59.921043	-76.003166	59.261608	-60.486656	89.236160	-41.484344	4.984227	19.114943	-45.687355	-4.311078	89.633522	76.544052	38.545963	91.126030	28.907602	
